Name,Cuisine,Coordinate
Pizza Pizza (Brimley and Huntingwood),Chicken Strips;Italian;pizza,"(43.79804089999999, -79.2728305)"
Pizza Pizza (Burnhamthorpe & Martin Grove),Pizza;Fast Food;Canadian,"(43.648632, -79.548423)"
Pizza Pizza (Church & Wellesley),Pizza;Fast Food;Canadian,"(43.665948, -79.380685)"
Pizza Pizza (Eglinton Ave E),Pizza;Fast Food;Canadian,"(43.613674, -79.6461775)"
Pizza Pizza (Finch/Kipling),Pizza;Fast Food;Canadian,"(43.74213937572777, -79.58365897988581)"
Pizza Pizza (Goreway/Derry),Pizza;Fast Food;Canadian,"(43.7161407, -79.63433239999999)"
Pizza Pizza (Keele & Bloor),Pizza;Fast Food;Canadian,"(43.654623, -79.459382)"
Pizza Pizza (Lakeshore & Third),Pizza;Fast Food;Canadian,"(43.601942, -79.501164)"
Pizza Pizza (Major Mackenzie Dr W),Chicken Strips;Italian;pizza,"(43.84941080000001, -79.53570210000001)"
Pizza Pizza (Malvern Mall),Chicken Strips;Italian;pizza,"(43.806776, -79.22167639999999)"
Pizza Pizza (Markham Rd and Kingston Rd),Chicken Strips;Italian;pizza,"(43.7391331, -79.217635)"
Pizza Pizza (Martin Grove/John Garland),Pizza;Fast Food;Canadian,"(43.7331625, -79.5888757)"
Pizza Pizza (Parliament & Wellesley),Pizza;Fast Food;Canadian,"(43.667984, -79.369812)"
Pizza Pizza (Peanut Plaza/Don Mills),Pizza;Fast Food;Canadian,"(43.7858479, -79.352694)"
Pizza Pizza (Queen & Ligar),Pizza;Fast Food;Canadian,"(43.643358, -79.423759)"
Pizza Pizza (Queen & Westlodge),Pizza;Fast Food;Canadian,"(43.641007, -79.435324)"
Pizza Pizza (Queens Quay & York),Pizza;Fast Food;Canadian,"(43.640013, -79.381445)"
Pizza Pizza (Royal York & The Queensway),Pizza;Fast Food;Canadian,"(43.626632, -79.502401)"
Pizza Pizza (Shepaprd East and Morningside),Chicken Strips;Italian;pizza,"(43.8074894, -79.1760602)"
Pizza Pizza (Sheppard/Bathurst),Pizza;Fast Food;Canadian,"(43.7559839, -79.44030819999999)"
Pizza Pizza (The Queensway & Park Lawn),Pizza;Fast Food;Canadian,"(43.630319, -79.481338)"
Pizza Point (Cherrycrest Dr),Pizza;Wings;Fast Food,"(43.763942, -79.668764)"
Pizza Rustica,Italian;Pizza;Salads,"(43.6449896, -79.3916949)"
Pizza Rustica (East),Pizza;Sandwich;Fast Food,"(43.6449896, -79.3916949)"
Pizza Shab (113 Bond St),Pizza;Halal;Persian;Italian;Fast Food,"(43.657171, -79.378524)"
Pizza Shab (Yonge & Major Mackenzie),Pizza;Italian;American,"(43.874703, -79.437643)"
Pizza Shemshak & Napoli,Pizza,"(43.80733, -79.423115)"
Pizza Studio (Dixie),Pizza;Italian,"(43.637996, -79.622628)"
"Pizza, Wings & More",Pizza;Wings;Fast Food,"(43.747776, -79.523578)"
"Pizza, Wings & More",Pizza;American;Italian,"(43.6243529, -79.5883628)"
Pizzarium,Italian;Pizza;Pasta,"(43.772928, -79.320942)"
Pizzaville (Lawrence Ave E),Pizza;Italian;Bar Food;Wings;Salads,"(43.7595173, -79.2233948)"
Popeyes Louisana Kitchen (85 Ellesmere Rd Unit 3),American;Fried Chicken;Sandwich,"(43.7574406, -79.31254849999999)"
Popeyes Louisiana Kitchen (1000 Gerrard St E),Burgers;American;Sandwiches,"(43.669144, -79.3391627)"
Popeyes Louisiana Kitchen (4366 Kingston Road),Fast Food;Chicken;American;Southern,"(43.766469, -79.191361)"
Popeyes Louisiana Kitchen (500 Rexdale Blvd),Comfort Food;American;Wings,"(43.7206319, -79.6000253)"
Popeyes Louisiana Kitchen (Airport Rd),American;Fast Food;Cajun,"(43.700471, -79.637934)"
Popeyes Louisiana Kitchen (Albion & Kipling),Fast Food;American;Sandwich,"(43.741694, -79.584373)"
Popeyes Louisiana Kitchen (Bloor & Bathurst),American;Sandwich;Fast Food,"(43.665172, -79.410371)"
Popeyes Louisiana Kitchen (Bloor & Dufferin),Fast Food;Sandwich;American,"(43.659808, -79.434654)"
Popeyes Louisiana Kitchen (Burnhamthorpe),American;Fast Food,"(43.641313, -79.576925)"
Popeyes Louisiana Kitchen (Central Pkwy),American;Sandwich;Fast Food,"(43.5832, -79.6375)"
Popeyes Louisiana Kitchen (College & Spadina),Sandwich;American;Fast Food,"(43.657679141587906, -79.39959606832991)"
Popeyes Louisiana Kitchen (Danforth & Dawes),Sandwich;American;Fast Food,"(43.688992, -79.297434)"
Popeyes Louisiana Kitchen (Danforth),American;Cajun;Fast Food,"(43.678103, -79.348214)"
Popeyes Louisiana Kitchen (Derry & McLaughlin),Sandwich;American;Fast Food,"(43.637082, -79.71704)"
Popeyes Louisiana Kitchen (Dixie),Comfort Food,"(43.63795, -79.622672)"
Popeyes Louisiana Kitchen (Dufferin & 401),Southern;American;Comfort Food,"(43.722558, -79.456158)"
Popeyes Louisiana Kitchen (Dufferin & Major Mackenzie),American;Fast Food;Southern,"(43.859994, -79.488959)"
Popeyes Louisiana Kitchen (Dundas & Dixie),Sandwich;American;Fast Food,"(43.608507, -79.583271)"
Popeyes Louisiana Kitchen (Dundas & Kipling),Fast Food;American;Sandwich,"(43.636156, -79.540564)"
Popeyes Louisiana Kitchen (Eglinton & Dufferin),American;Sandwich;Fast Food,"(43.695337, -79.451279)"
Popeyes Louisiana Kitchen (Ellesmere & Markham),American;Sandwich;Fast Food,"(43.776019, -79.235187)"
Popeyes Louisiana Kitchen (Etobicoke),American,"(43.71597570000001, -79.5547015)"
Popeyes Louisiana Kitchen (Goreway Dr.),Southern;Comfort Food;American,"(43.7203, -79.6392)"
Popeyes Louisiana Kitchen (Highway 7 & Times),Fast Food;American;Sandwich,"(43.841841, -79.3912)"
Popeyes Louisiana Kitchen (Jane & Rutherford),Comfort Food;Fish and Chips,"(43.829414, -79.534042)"
Popeyes Louisiana Kitchen (Jane & St Clair),Southern;American;Comfort Food,"(43.667774, -79.487506)"
Popeyes Louisiana Kitchen (Jane & Wilson),American;Fast Food;Southern,"(43.7221732, -79.510758)"
Popeyes Louisiana Kitchen (Keele & Lawrence),American;Fast Food;Sandwich,"(43.707664, -79.476065)"
Popeyes Louisiana Kitchen (King St W & Hurontario),Sandwich;American;Fast Food,"(43.579242, -79.614221)"
Popeyes Louisiana Kitchen (Kingston & Markham),American;Sandwich;Fast Food,"(43.738302, -79.217493)"
Popeyes Louisiana Kitchen (Kingston & Rylander),Sandwich;American;Fast Food,"(43.797202, -79.149191)"
Popeyes Louisiana Kitchen (Lakeshore & Beechwood),American;Sandwich;Fast Food,"(43.565554, -79.571485)"
Popeyes Louisiana Kitchen (Lakeshore & Second),Sandwich;Fast Food;American,"(43.601852, -79.499142)"
Popeyes Louisiana Kitchen (Lawrence & Midland),Fast Food;American;Sandwich,"(43.751327, -79.263776)"
Popeyes Louisiana Kitchen (Markham Rd),Fast Food;American;Southern;Comfort Food,"(43.795, -79.2409)"
Popeyes Louisiana Kitchen (Martin Grove & Hwy 7),Cajun;Sandwich;Fast Food;American,"(43.776426, -79.611041)"
Popeyes Louisiana Kitchen (Mavis Road),American;Comfort Food,"(43.612535, -79.693859)"
Popeyes Louisiana Kitchen (McCowan & Hwy #7),American;Sandwich;Fast Food,"(43.866688, -79.283716)"
Popeyes Louisiana Kitchen (Midland & McNicoll),Fast Food;Sandwich;American,"(43.816199, -79.293323)"
Popeyes Louisiana Kitchen (Morningside & Military Trail),American;Fast Food;Sandwich,"(43.790302, -79.195759)"
Popeyes Louisiana Kitchen (Overlea & Thorncliffe Park),Sandwich;Fast Food;American,"(43.707861, -79.343364)"
Popeyes Louisiana Kitchen (Park Lawn),Sandwich;Cajun / Creole;Comfort Food,"(43.627931, -79.489286)"
Popeyes Louisiana Kitchen (Peanut Plaza),American;Fast Food;Sandwich,"(43.786347, -79.351851)"
Popeyes Louisiana Kitchen (Queen & Airport),Fast Food;American;Sandwich,"(43.740892, -79.698085)"
Popeyes Louisiana Kitchen (Queen & Dixie),Southern;American;Comfort Food,"(43.7149, -79.7262)"
Popeyes Louisiana Kitchen (Queen & Spadina),Fast Food;American;Southern,"(43.648699, -79.397122)"
Popeyes Louisiana Kitchen (Queen St E),Cajun;Fast Food;American,"(43.66942, -79.302223)"
Popeyes Louisiana Kitchen (Sandhurst),Fast Food;American;Wings,"(43.8087, -79.2682)"
Popeyes Louisiana Kitchen (Sheppard & Birchmount),American;Fast Food;Sandwich,"(43.78048, -79.298813)"
Popeyes Louisiana Kitchen (Sheppard Ave),Fast Food;Sandwich,"(43.754669, -79.442615)"
Popeyes Louisiana Kitchen (Sherbourne & Bloor),American;Fast Food;Fried Chicken,"(43.6723101, -79.3783909)"
Popeyes Louisiana Kitchen (St. Clair W),Comfort Food;Fast Food,"(43.67787, -79.442734)"
Popeyes Louisiana Kitchen (Steeles & Middlefield),Fast Food;Sandwich;American,"(43.832712, -79.266562)"
Popeyes Louisiana Kitchen (Thornhill),American;Comfort Food,"(43.793056, -79.44835)"
Popeyes Louisiana Kitchen (Vaughan),American;Comfort Food,"(43.84616, -79.554619)"
Popeyes Louisiana Kitchen (Victoria Park & Lawrence),Sandwich;American;Fast Food,"(43.7432, -79.3122)"
Popeyes Louisiana Kitchen (Warden & Eglinton),American;Sandwich;Fast Food,"(43.728964, -79.283093)"
Popeyes Louisiana Kitchen (Warden & Finch),American;Sandwich;Fast Food,"(43.798394, -79.318453)"
Popeyes Louisiana Kitchen (Weston & Hwy 7),Fast Food;American;Southern,"(43.789186, -79.545811)"
Popeyes Louisiana Kitchen (Weston & Lawrence Ave W),Sandwich;American;Fast Food,"(43.701184, -79.518726)"
Popeyes Louisiana Kitchen (Whites Rd & Kingston),American;Cajun;Fast Food,"(43.822291, -79.110856)"
Popeyes Louisiana Kitchen (Woodbine & Hwy 7),Fast Food;Chicken;American;Southern,"(43.8511386, -79.3565881)"
Popeyes Louisiana Kitchen (Yonge & St. Clair),Cajun;Fast Food,"(43.6894573, -79.3950643)"
Popeyes Louisiana Kitchen (Yonge & Steeles),American;Sandwich;Fast Food,"(43.791818, -79.418279)"
Popeyes Louisiana Kitchen (Yonge & Wellesley),Sandwich;American;Fast Food,"(43.66788, -79.38563)"
Popeyes Louisiana Kitchen (York Mills & Don Mills),American;Fast Food;Southern,"(43.754171, -79.349493)"
Popular Pizza (Sheppard Ave E),Pizza;Italian;American,"(43.795404, -79.231432)"
Porta Via Restaurant,Sandwich;Salads;Italian,"(43.663676, -79.588893)"
Potluck Restaurant (21 Dundas St E),Caribbean;Seafood;Latin American,"(43.58125, -79.616055)"
Poutine Delight (Don Mills),Wings;Fast Food;Desserts,"(43.7483048, -79.3485798)"
Poutine Delight (Dundas),Wings;Fast Food;Desserts,"(43.6657206, -79.47430279999999)"
Presotea,Bubble Tea,"(43.760212, -79.411495)"
Pujukan,Korean;Asian;BBQ,"(43.762641, -79.4114733)"
Pulled Perfection Smokehouse,BBQ;American;Burgers,"(43.6538341, -79.40154840000001)"
Pumpernickel's (Yonge & Finch),Breakfast and Brunch;Sandwich;Canadian,"(43.78101, -79.416562)"
Punjabi By Nature (The Gore),Indian;Vegetarian;Asian,"(43.7704655, -79.6601748)"
Punjabi Haveli Fine Indian Cuisine,Indian;Vegetarian;Asian,"(43.7268068, -79.6663928)"
Punjabi Haveli Sweets and Restaurant,Indian;Vegetarian;Asian,"(43.7319222, -79.64197779999999)"
Punjabi Haveli Sweets and Restaurant,Indian,"(43.736284, -79.601639)"
Pyung Won House (Yonge and Finch),BBQ;Korean,"(43.779346, -79.415869)"
QQ Noodle King 砂锅面霸 (Pacific Mall),Chinese;Asian;Asian Fusion,"(43.8250037, -79.3058147)"
QiWei Ji Bao 奇味鸡煲,Chinese;Asian;Asian Fusion,"(43.8198015, -79.33124099999999)"
Queencity Pizza,Italian;Pizza;Comfort Food,"(43.6618962, -79.3374374)"
Quesada (3417 Derry Road E),Burritos;Mexican;Tacos;Tex Mex,"(43.7132563, -79.63335339999999)"
Quick Munch (College St.),Grocery;Desserts;Comfort Food,"(43.6570982, -79.4027344)"
Quick Munch (Redpath),Desserts;Street Food;Comfort Food,"(43.708367, -79.3928115)"
Quik Chik (Dundas),Fast Food;Sandwich,"(43.6103, -79.5801)"
Quik Chik (Mississauga),Wings;Sandwich;Fast Food,"(43.587658, -79.625583)"
RAP'S (Eglinton Ave),UberEATS Exclusive;Caribbean;BBQ,"(43.697526, -79.441127)"
RAP'S (Liberty Village),Caribbean,"(43.6975235, -79.4411255)"
RONIN IZAKAYA,Japanese;Asian;Sushi,"(43.65588839999999, -79.3935888)"
Raj Mahal Indian Cuisine,Indian,"(43.7863224, -79.4688943)"
Ravi Soups (Adelaide & Spadina),Salads;Sandwich,"(43.647585, -79.392032)"
Raza,Mexican;Latin American;New Mexican,"(43.65098029999999, -79.4506036)"
Regalz kitchen and bar,BBQ;American;Burgers,"(43.7702477, -79.55132449999999)"
Retro Burger,Burgers;American;Sandwiches,"(43.8195876, -79.1138711)"
Rise and Dine,Breakfast and Brunch,"(43.705825, -79.311641)"
Ritz Caribbean Foods (Danforth),Caribbean,"(43.691, -79.2887)"
Ritz Caribbean Foods (Kingston),Caribbean,"(43.764716, -79.191665)"
Ritz Caribbean Foods (Yonge & Bloor),Caribbean,"(43.669518, -79.386616)"
Ritz Caribbean Foods (Yonge & Eglinton),Caribbean;Soul Food,"(43.706582, -79.399836)"
Riz On Yonge,Gluten Free;Asian Fusion,"(43.730798, -79.403695)"
Robo Sushi,Japanese;Sushi,"(43.754678, -79.35007399999999)"
Rocky's Italian (Yonge & Lawrence),Italian;Pasta;Comfort Food,"(43.731495699999996, -79.4041313)"
Roll n Bowl,Japanese;Asian;Sushi,"(43.767124, -79.27064)"
Roll.Com,Korean;Asian;Sushi,"(43.7748042, -79.4135058)"
Rolltation (Yonge & Bloor),Healthy;Salads;Hawaiian,"(43.669344, -79.386834)"
Ronto's Burger,Burgers;Chicken;Canadian,"(43.6549488, -79.42049469999999)"
Rosa's Pasta Express,Italian,"(43.782015, -79.172455)"
Rosemary and Thyme Family Restaurant,Sandwich;Breakfast and Brunch;American,"(43.788335, -79.329179)"
Roses New York Pizza (Yonge St),Burgers;Iranian;Pizza,"(43.795767, -79.419455)"
Roti Palace Of India,Indian,"(43.645064, -79.520538)"
Roti Time,Comfort Food;Indian,"(43.668206, -79.487083)"
Royaltea (Scarborough),Asian;Desserts;Juice and Smoothies,"(43.8045829, -79.28779159999999)"
Ruchi takeout and catering,Vegetarian;South Indian;Chicken,"(43.8240337, -79.2488147)"
SSANGKYE JJIMDAK,Korean;Asian,"(43.79823090000001, -79.4253822)"
Sabai Sabai,Thai;Laotian;Vegan,"(43.670314, -79.384653)"
Safari Bar and Grill,Canadian,"(43.728909, -79.41815)"
Sail Sushi,Japanese;Chinese;Sushi,"(43.765917, -79.191672)"
Sakura Japanese Cuisine,Sushi;Japanese,"(43.666114, -79.407229)"
Sala Modern Thai Kitchen & Bar,Thai;Asian;South East Asian,"(43.681999, -79.330737)"
Salad Bar by Pi Co.,Salads;American;Vegetarian;Allergy Friendly,"(43.7779901, -79.3440914)"
Sapporo Sushi,Sushi;Japanese,"(43.841267, -79.39899)"
Satay on the Road (Avenue Rd),Thai;Asian Fusion,"(43.735112, -79.419783)"
Scotty Bons Caribbean Grill,Caribbean;Jamaican;Comfort Food;Halal,"(43.7260106, -79.2862866)"
Scrambles Breakfast Diner,Breakfast and Brunch;Sandwich;Diner,"(43.65381929999999, -79.40149819999999)"
Seara Bakery & Pastry (Keele),American;Breakfast and Brunch;Desserts,"(43.7027273, -79.47610999999999)"
Seg'z Restaurant,Caribbean;BBQ;Jamaican,"(43.692891, -79.440937)"
Shadi Shawarma,Mediterranean,"(43.651102, -79.475822)"
Shamrock Burgers,Burgers,"(43.783757, -79.168373)"
Sharetea,Bubble Tea;Coffee and Tea,"(43.656557, -79.377973)"
Shawarma Bros,Middle Eastern;Arabian;Chicken;Halal,"(43.743401, -79.21960539999999)"
Shawarma Plus,Mediterranean;Persian,"(43.7974918, -79.4195582)"
Shish,Arabian;Mediterranean,"(43.662985, -79.330499)"
Shish Express,Middle Eastern;Mediterranean;Turkish;Allergy Friendly,"(43.65586, -79.455632)"
Showtime Bistro,Sandwich;Canadian;Steak;Burgers;Halal,"(43.821267, -79.246389)"
Si Mangia,Italian;Pasta;Comfort Food,"(43.83429220000001, -79.5571391)"
Sikgaek Korean Restaurant and Bar,Korean;Asian;BBQ,"(43.5965459, -79.59677529999999)"
Silver Spoon Take Out Catering,Halal;Indian;Pakistani,"(43.7916879, -79.2518987)"
SilverCity Richmond Hill Cinemas,Fast Food;American,"(43.840852, -79.426609)"
Simply Poutine*,Canadian;American;Vegetarian Friendly;French;Halal,"(43.6923182, -79.4409185)"
Skewers Mediterranean Gourmet Grill,Mediterranean;Middle Eastern;Arabian,"(43.5705501, -79.5658535)"
Slice N Bites,Kosher;Sushi;Pizza,"(43.717948, -79.429643)"
Smokez Shack,Sandwich;Comfort Food,"(43.552463, -79.584519)"
Snack Foods,Grocery;Comfort Food;Desserts,"(43.65089529999999, -79.4394679)"
Snack Foods(Vaughan),Comfort Food;American;Burgers,"(43.69212759999999, -79.44023260000002)"
Snack Shopper,American;Desserts;Kids Friendly,"(43.7580713, -79.4031651)"
Snack Shopper,American;Desserts;Kids Friendly,"(43.8495012, -79.4682468)"
Snack Time,Kids Friendly;Burgers;Salads,"(43.7863463, -79.41929209999999)"
Snack and Drink Bar,American;Pizza;Fish and Chips,"(43.62435290000001, -79.5883628)"
Snack foods(davisville),Comfort Food;American;Burgers,"(43.6982822, -79.39581419999999)"
Snackeez,American;Desserts;Kids Friendly,"(43.6571375, -79.402611)"
Snacks - Real Fruit Juice - Grill,Snacks;Juice and Smoothies;Healthy;Allergy Friendly,"(43.67349079999999, -79.46438979999999)"
Snacks and Drinks,Sandwich;Salads;Fast Food,"(43.747776, -79.523578)"
Snacks4u,American;Desserts;Kids Friendly;Convenience,"(43.7799466, -79.4789133)"
SnaxInThe6,Snacks,"(43.7322953, -79.27414069999999)"
Sorn Thai Restaurant,Thai;Asian,"(43.71333629999999, -79.40002980000001)"
Sorsi E Morsi,Italian;Desserts,"(43.649215, -79.528609)"
Souk Tabule,Middle Eastern;Vegetarian,"(43.6538031, -79.3544055)"
South St. Burger (King East),Burgers;American,"(43.651666, -79.3669237)"
Souvlaki Hut (Bloor Street W),Salads;American;Vegetarian,"(43.6517188, -79.47456489999999)"
Souvlaki Hut (Dundas & Poplar),Greek,"(43.636134, -79.540042)"
Souvlaki Hut (Port Credit),Greek,"(43.552249, -79.584655)"
Souvlaki Hut Greek Taverna,Greek;Mediterranean;Sandwich,"(43.6469194, -79.5143066)"
Specialty Pizza and Wings - Mississauga,Pizza;American;Italian,"(43.62435290000001, -79.5883628)"
Specialty Pizza and Wings - North York,Pizza;American;Italian,"(43.7478296, -79.52341299999999)"
Spicy Mafia,Chinese,"(43.6588332, -79.39422189999999)"
Spin Dessert Cafe and Bistro,Desserts;Ice Cream and Frozen Yogurt;Cafe;Canadian,"(43.8372, -79.0869)"
Spring 'N Fresh Rolls,Vietnamese;Asian;South East Asian,"(43.726011, -79.286287)"
St. Matthew's BBQ Chicken,BBQ;Comfort Food;Portuguese,"(43.682091, -79.469014)"
Standard Sweets and Snacks,Indian;Asian;Vegetarian Friendly,"(43.703173, -79.644244)"
Starbucks (1564 Royal York Road),Bakery;Breakfast and Brunch;Cafe,"(43.6962973, -79.5333844)"
Starbucks (4201 Bloor Street West),Bakery;Breakfast and Brunch;Cafe,"(43.6351585, -79.5633732)"
Starbucks (829 The Queensway D/T),Bakery;Breakfast and Brunch;Cafe,"(43.6246672, -79.5081987)"
Starbucks (Allen & Rimrock),Bakery;Breakfast and Brunch;Cafe,"(43.7587279, -79.4662036)"
Starbucks (Bathurst & Sheppard),Bakery;Breakfast and Brunch;Cafe,"(43.7556877, -79.4404832)"
Starbucks (Bathurst & St. Clair),Bakery;Breakfast and Brunch;Cafe,"(43.683315, -79.41851299999999)"
Starbucks (Bathurst & Steeles),Bakery;Breakfast and Brunch;Cafe,"(43.7940577, -79.4455122)"
Starbucks (Beaches),Bakery;Breakfast and Brunch;Cafe,"(43.669736, -79.3020569)"
Starbucks (Bedford Bloor),Bakery;Breakfast and Brunch;Cafe,"(43.6686152, -79.3973877)"
Starbucks (Bloor & Jarvis),Bakery;Breakfast and Brunch;Cafe,"(43.671082, -79.3807561)"
Starbucks (Bloor West Village),Bakery;Breakfast and Brunch;Cafe,"(43.6513959, -79.4759902)"
Starbucks (Castlefield & Caledonia),Bakery;Breakfast and Brunch;Cafe,"(43.69871699999999, -79.4631539)"
Starbucks (Cliffside Plaza DT),Bakery;Breakfast and Brunch;Cafe,"(43.7083846, -79.24932179999999)"
Starbucks (College & Dovercourt),Bakery;Breakfast and Brunch;Cafe,"(43.653471, -79.426428)"
Starbucks (Coxwell & Plains),Bakery;Breakfast and Brunch;Cafe,"(43.6959694, -79.3292713)"
Starbucks (DT Dixie & Eglinton),Bakery;Breakfast and Brunch;Cafe,"(43.6368099, -79.6206856)"
Starbucks (DT Dufferin & Major Mackenzie),Bakery;Breakfast and Brunch;Cafe,"(43.8621091, -79.4851676)"
Starbucks (DT Finch & Hwy 27),Bakery;Breakfast and Brunch;Cafe,"(43.73497190000001, -79.6014093)"
Starbucks (DT Jane & Major Mackenzie),Bakery;Breakfast and Brunch;Cafe,"(43.844144, -79.5351627)"
Starbucks (DT Kingston & Rylander),Bakery;Breakfast and Brunch;Cafe,"(43.7976114, -79.14917489999999)"
Starbucks (Danforth & Broadview),Bakery;Breakfast and Brunch;Cafe,"(43.6765357, -79.3583712)"
Starbucks (Dundas & Quebec),Bakery;Breakfast and Brunch;Cafe,"(43.6653722, -79.4718702)"
Starbucks (Dundas and Royal York),Bakery;Breakfast and Brunch;Cafe,"(43.6600056, -79.5138839)"
Starbucks (Eglinton & Avenue),Bakery;Breakfast and Brunch;Cafe,"(43.70405900000001, -79.4118242)"
Starbucks (Eglinton & Bathurst),Bakery;Breakfast and Brunch;Cafe,"(43.7007335, -79.4274949)"
Starbucks (Eglinton & Tomken),Bakery;Breakfast and Brunch;Cafe,"(43.6274856, -79.62921109999999)"
Starbucks (Eglinton West),Bakery;Breakfast and Brunch;Cafe,"(43.653908, -79.600009)"
Starbucks (Ellesmere & Midland DT),Bakery;Breakfast and Brunch;Cafe,"(43.7681648, -79.27167450000002)"
Starbucks (Finch & Chesswood),Bakery;Breakfast and Brunch;Cafe,"(43.7662545, -79.476233)"
Starbucks (Forest Hill),Bakery;Breakfast and Brunch;Cafe,"(43.688971, -79.413097)"
Starbucks (Hwy 401 & McCowan),Bakery;Breakfast and Brunch;Cafe,"(43.7837632, -79.2532828)"
Starbucks (Kennedy & Lawrence),Bakery;Breakfast and Brunch;Cafe,"(43.752476, -79.276371)"
Starbucks (Kingston Rd. & Bingham),Bakery;Breakfast and Brunch;Cafe,"(43.6808819, -79.284944)"
Starbucks (Kingsway),Bakery;Breakfast and Brunch;Cafe,"(43.6483429, -79.507674)"
Starbucks (Lakeshore & Leslie),Bakery;Breakfast and Brunch;Cafe,"(43.659761044657714, -79.328309729604)"
Starbucks (Monarch Park & Danforth),Bakery;Breakfast and Brunch;Cafe,"(43.6823798, -79.327249)"
Starbucks (Morningside & Lawrence),Bakery;Breakfast and Brunch;Cafe,"(43.7699913, -79.1846198)"
Starbucks (Mt. Pleasant & Soudan),Bakery;Breakfast and Brunch;Cafe,"(43.7059333, -79.38943069999999)"
Starbucks (Pape & Danforth),Bakery;Breakfast and Brunch;Cafe,"(43.6788798, -79.3463577)"
Starbucks (Park Lawn),Bakery;Breakfast and Brunch;Cafe,"(43.6279387, -79.48939279999999)"
Starbucks (Queen & Brookmount),Bakery;Breakfast and Brunch;Cafe,"(43.6684754, -79.30783989999999)"
Starbucks (Queen & Logan),Bakery;Breakfast and Brunch;Cafe,"(43.660676, -79.34237399999999)"
Starbucks (Six Points Plaza),Bakery;Breakfast and Brunch;Cafe,"(43.64062209999999, -79.538196)"
Starbucks (Victoria Park & Consumers),Bakery;Breakfast and Brunch;Cafe,"(43.773241, -79.32180079999999)"
Starbucks (Warden & Eglinton),Bakery;Breakfast and Brunch;Cafe,"(43.7283497, -79.2956656)"
Starbucks (Watermark),Bakery;Breakfast and Brunch;Cafe,"(43.5941953, -79.53355959999999)"
Starbucks (Yonge & Davisville),Bakery;Breakfast and Brunch;Cafe,"(43.698458, -79.39636899999999)"
Starbucks (Yonge & Lawrence),Bakery;Breakfast and Brunch;Cafe,"(43.724878, -79.40249)"
Starbucks (Yonge & Park Home),Bakery;Breakfast and Brunch;Cafe,"(43.7684301, -79.4131274)"
Starbucks (Yonge & Roxborough),Bakery;Breakfast and Brunch;Cafe,"(43.6779833, -79.3903548)"
Starving Artist (Runnymede Rd),Breakfast and Brunch;Comfort Food;Canadian,"(43.6699317, -79.4832512)"
Starving Artist (St. Clair),Breakfast and Brunch;Comfort Food;Canadian,"(43.6788668, -79.439605)"
Steak and Cheese Factory (Yonge),Burgers;American;Halal;Sandwich;Fast Food,"(43.657404, -79.380872)"
Subway (10019 Keele St),American;Healthy;Sandwich;Salads;Fast Food,"(43.855345, -79.511876)"
Subway (11 Westmore Dr),American;Healthy;Sandwich;Salads;Fast Food,"(43.7428082, -79.60362099999999)"
Subway (1102 Bay St),American;Healthy;Sandwich;Salads;Fast Food,"(43.6676656, -79.3888465)"
Subway (1123 St Clair Ave W),American;Healthy;Sandwich;Salads;Fast Food,"(43.6781022, -79.4410322)"
Subway (1125 Dundas St E),American;Healthy;Sandwich;Salads;Fast Food,"(43.6040512, -79.5907629)"
Subway (1160A Morningside Ave Unit 1160A),American;Healthy;Sandwich;Salads;Fast Food,"(43.80109709999999, -79.20030059999999)"
Subway (1171 Bloor St W),American;Healthy;Sandwich;Salads;Fast Food,"(43.6590985, -79.4382687)"
Subway (1207 King St W),American;Healthy;Sandwich;Salads;Fast Food,"(43.638628, -79.426609)"
Subway (1265 Military Trail),American;Healthy;Sandwich;Salads;Fast Food,"(43.7838214, -79.1874902)"
Subway (127 Bremner Blvd),American;Healthy;Sandwich;Salads;Fast Food,"(43.6423869, -79.3831453)"
Subway (1530 Albion Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7416954, -79.5845236)"
Subway (1542 Jane St),American;Healthy;Sandwich;Salads;Fast Food,"(43.697796, -79.5026661)"
Subway (1585 Ellesmere Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.771487, -79.25297859999999)"
Subway (1763 Eglinton Ave W),American;Healthy;Sandwich;Salads;Fast Food,"(43.6959869, -79.4482663)"
Subway (1961 Finch Ave W),American;Healthy;Sandwich;Salads;Fast Food,"(43.756251, -79.518353)"
Subway (2-1123 Lodestar Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.759812, -79.465559)"
Subway (2084 Steeles Ave E),American;Healthy;Sandwich;Salads;Fast Food,"(43.7110712, -79.6850984)"
Subway (2229 Queen St E),American;Healthy;Sandwich;Salads;Fast Food,"(43.6708392, -79.29549829999999)"
Subway (2325 Matheson Blvd),American;Healthy;Sandwich;Salads;Fast Food,"(43.6549808, -79.60690249999999)"
Subway (2353 Finch Ave W),American;Healthy;Sandwich;Salads;Fast Food,"(43.751195, -79.542868)"
Subway (247 Sheppard Ave E),American;Healthy;Sandwich;Salads;Fast Food,"(43.7644819, -79.39592999999999)"
Subway (2473 Kingston Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7096623, -79.24816899999999)"
Subway (25 Woodbine Downs Blvd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7351682, -79.6059027)"
